[
 [(215,152,11), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (215,152,11), (34,177,76), (127,127,127), (195,195,195), (195,195,195), (195,195,195), (127,127,127), (195,195,195), (195,195,195), (195,195,195), (195,195,195), (195,195,195), (127,127,127), (195,195,195), (195,195,195), (195,195,195), (127,127,127), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (0,0,0), (0,0,0), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (0,0,0), (0,0,0), (34,177,76), (34,177,76), (34,177,76), (34,177,76), ]
 [(215,152,11), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (215,152,11), (34,177,76), (127,127,127), (195,195,195), (195,195,195), (195,195,195), (127,127,127), (195,195,195), (185,122,87), (185,122,87), (185,122,87), (195,195,195), (127,127,127), (195,195,195), (195,195,195), (195,195,195), (127,127,127), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (0,0,0), (0,0,0), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (0,0,0), (34,177,76), (34,177,76), (34,177,76), ]
 [(215,152,11), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (215,152,11), (34,177,76), (127,127,127), (195,195,195), (195,195,195), (195,195,195), (127,127,127), (195,195,195), (185,122,87), (185,122,87), (185,122,87), (195,195,195), (127,127,127), (195,195,195), (195,195,195), (195,195,195), (127,127,127), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (0,0,0), (0,0,0), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (0,0,0), (34,177,76), (34,177,76), (34,177,76), ]
 [(215,152,11), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (215,152,11), (34,177,76), (127,127,127), (195,195,195), (195,195,195), (195,195,195), (127,127,127), (195,195,195), (185,122,87), (185,122,87), (185,122,87), (195,195,195), (127,127,127), (195,195,195), (195,195,195), (195,195,195), (127,127,127), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (0,0,0), (0,0,0), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (0,0,0), (34,177,76), (34,177,76), ]
 [(215,152,11), (215,152,11), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (215,152,11), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (185,122,87), (185,122,87), (185,122,87), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (0,0,0), (0,0,0), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (0,0,0), (0,0,0), ]
 [(215,152,11), (215,152,11), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (215,152,11), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (0,0,0), (0,0,0), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), ]
 [(215,152,11), (215,152,11), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (215,152,11), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (0,0,0), (0,0,0), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), ]
 [(215,152,11), (215,152,11), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (215,152,11), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (0,0,0), (0,0,0), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), ]
 [(215,152,11), (215,152,11), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (215,152,11), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (0,0,0), (0,0,0), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), ]
 [(215,152,11), (215,152,11), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (215,152,11), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (0,0,0), (0,0,0), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), ]
 [(215,152,11), (215,152,11), (215,152,11), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (215,152,11), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (0,0,0), (0,0,0), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), ]
 [(34,177,76), (215,152,11), (215,152,11), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (215,152,11), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (0,0,0), (0,0,0), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), ]
 [(34,177,76), (215,152,11), (215,152,11), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (215,152,11), (215,152,11), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (0,0,0), (0,0,0), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), ]
 [(34,177,76), (34,177,76), (215,152,11), (215,152,11), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (215,152,11), (215,152,11), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (0,0,0), (0,0,0), (0,0,0), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), ]
 [(34,177,76), (34,177,76), (215,152,11), (215,152,11), (215,152,11), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (215,152,11), (34,177,76), (34,177,76), (34,177,76), (34,177,76), (0,0,0), (0,0,0), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), ]
 [(34,177,76), (34,177,76), (34,177,76), (215,152,11), (215,152,11), (215,152,11), (215,152,11), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (63,72,204), (215,152,11), (34,177,76), (34,177,76), (0,0,0), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), (127,127,127), ]
